,502,503,1503,803,1703,1502,1003,1002,802,1803,1702,1802,1800,1511,1711,1500,1700,602,1602,1510,103,1710,1000,1811,1501,1402,603,1403,1810,1801,100,1400,1603,102,1701,510,610,511,1611,1600,1010,1001,800,500,501,1410,1601,801,1610,810,1411,1807,1007,807,1401,111,1011,811,1012,1507,1102,1512,1707,1202,1008,1407,808,108,1608,1903,1808,1508,812,601,101,608,600,112,107
113656,0,0,0.00102480016396803,0.000614880098380816,0,0.475302316048371,0.024390243902439,0.312359089977454,0.0756302521008403,0,0.0137323221971716,0.00922320147571224,0,0.0325886452141832,0.00102480016396803,0,0,0.000204960032793605,0.00143472022955524,0.0147571223611396,0.000204960032793605,0,0,0.00143472022955524,0,0.0221356835417094,0,0,0.000819840131174421,0,0,0,0.000204960032793605,0.000819840131174421,0,0,0,0.00040992006558721,0.000204960032793605,0,0.00143472022955524,0.000204960032793605,0,0,0,0.00225456036072966,0,0,0,0.000204960032793605,0.00245952039352326,0,0,0,0,0,0.00471408075425292,0.000204960032793605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113683,0.000243427458617332,0,0,0,0,0.535418695228822,0,0.167112950340798,0.0669425511197663,0,0.0217867575462512,0.00170399221032132,0,0.0378529698149951,0.000730282375851996,0,0,0,0.000243427458617332,0.0806962025316456,0,0.00170399221032132,0,0.000121713729308666,0.0317672833495618,0.0234907497565725,0,0,0.00121713729308666,0.000243427458617332,0,0,0,0,0.00121713729308666,0.000730282375851996,0,0.000121713729308666,0,0,0.00267770204479065,0.00231256085686465,0,0,0,0.0126582278481013,0,0.000243427458617332,0,0,0.00279941577409932,0,0,0,0.00389483933787731,0,0.00194741966893866,0.000121713729308666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113696,0,0,0,0.00099601593625498,0.00199203187250996,0.417330677290837,0,0.122509960159363,0.0956175298804781,0,0.0946215139442231,0.00099601593625498,0,0.0199203187250996,0.00199203187250996,0,0,0,0,0.0717131474103586,0,0.00597609561752988,0,0,0.0169322709163347,0.120517928286853,0,0,0,0,0,0,0,0.00199203187250996,0.00099601593625498,0,0,0,0,0,0,0.00099601593625498,0,0,0,0.0149402390438247,0,0,0,0,0.0049800796812749,0,0,0,0.0049800796812749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113703,0,0,0,0,0,0.552995391705069,0,0.119815668202765,0.00921658986175115,0,0.0230414746543779,0.00460829493087558,0,0,0,0,0,0,0,0.00460829493087558,0,0,0,0,0.032258064516129,0.253456221198157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113680,0,0,0,0,0,0.148409893992933,0,0.180212014134276,0.109540636042403,0,0.0247349823321555,0,0,0.049469964664311,0,0,0,0,0.00706713780918728,0.296819787985866,0,0,0,0,0.00353356890459364,0.049469964664311,0,0,0,0,0,0,0,0,0.0106007067137809,0,0,0,0,0,0.0106007067137809,0.00353356890459364,0,0,0,0.0530035335689046,0,0,0,0.00353356890459364,0.0141342756183746,0,0,0,0.0141342756183746,0,0.0141342756183746,0.00706713780918728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113736,0.000353606789250354,0,0.00176803394625177,0.00636492220650637,0.000707213578500707,0.266265912305516,0.132956152758133,0.393564356435644,0.0576379066478076,0,0.0243988684582744,0.00212164073550212,0,0.00176803394625177,0,0,0,0,0.00106082036775106,0.00742574257425743,0,0,0,0,0.0307637906647808,0.0551626591230552,0,0,0,0,0,0,0,0.000353606789250354,0.000353606789250354,0,0,0,0,0,0,0.00106082036775106,0,0,0,0,0.000353606789250354,0,0,0,0.000353606789250354,0,0.010961810466761,0.000353606789250354,0.00388967468175389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113707,0,0,0,0.000606796116504854,0,0.0999696601941748,0,0.423240291262136,0.407008495145631,0,0.00288228155339806,0.00273058252427184,0.000606796116504854,0.0128944174757282,0,0.000151699029126214,0.000151699029126214,0,0.000303398058252427,0.00743325242718447,0,0,0.000151699029126214,0,0.0121359223300971,0.0236650485436893,0,0,0,0,0,0.000455097087378641,0,0.000303398058252427,0.000303398058252427,0,0,0,0,0,0.000606796116504854,0.000151699029126214,0,0,0,0.000606796116504854,0,0.000151699029126214,0,0,0.00166868932038835,0,0,0,0.000151699029126214,0,0.00136529126213592,0.000303398058252427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113771,0.00217548948513416,0,0,0.00108774474256708,0,0.295866569978245,0.0449601160261059,0.383248730964467,0.0416968817984046,0,0.0355329949238579,0.00290065264684554,0,0.00108774474256708,0.000725163161711385,0,0,0,0,0.0174039158810732,0,0.000362581580855693,0,0,0.108774474256708,0.0398839738941262,0,0.000362581580855693,0,0.000362581580855693,0,0,0,0.00181290790427846,0.00435097897026831,0,0,0,0,0,0.000725163161711385,0.00797679477882524,0,0,0.000362581580855693,0,0,0,0,0,0.000362581580855693,0,0.00108774474256708,0,0.00616388687454677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362581580855693,0.000362581580855693,0,0,0,0
113790,0.00257289879931389,0,0.00142938822184105,0.00371640937678674,0.00114351057747284,0.224128073184677,0.0254431103487707,0.392224128073185,0.207261292166953,0,0.010863350485992,0.005431675242996,0,0.00228702115494568,0,0,0,0,0,0.028587764436821,0,0.00171526586620926,0,0,0.0317324185248714,0.0457404230989137,0,0,0,0.00028587764436821,0,0,0,0.00028587764436821,0.00114351057747284,0,0,0,0,0,0.0028587764436821,0.00657518582046884,0,0,0,0.000857632933104631,0,0,0,0,0,0,0,0,0.00343053173241852,0,0.00028587764436821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
