,0101,0102,0103,0104,0106,0109,0201,0202,0203,0204,0207,0208,0302,0303,0304,0401,0402,0403,0404,0405,0406,0407,0408,0501,0502,0503,0504,0505,0506,0507,0508,0603,0703,0801,0802,0803,0804,0805,0807,0808,0901,0902,0903,0904,0905,0907,0908,0909,1001,1002,1003,1004,1007,1008,1101,1102,1103,1104,1105,1107,1108,1201,1202,1203,1204,1205,1207,1208,1310,1312,1313,1314,1317,1410,1412,1413,1510,1512,1513,1514,1610,1612,1613,1614,1616,1710,1712,1713,1714,1716,1717,1810,1812,1813,1910,1911,1912,1913,1915,1916,2010,2012,2013,2014,2017,2110,2111,2112,2113,2116,2210,2212,2213,2214,2216,2310,2313
113656,0.0,0.0,0.0008198401311744,0.0002049600327936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004099200655872,0.0,0.0002049600327936,0.0,0.0,0.0,0.0756302521008403,0.0006148800983808,0.0,0.0,0.0002049600327936,0.0002049600327936,0.0,0.0002049600327936,0.312359089977454,0.024390243902439,0.0,0.0,0.0014347202295552,0.0047140807542529,0.0,0.0,0.0,0.0,0.0221356835417094,0.0,0.0,0.0022545603607296,0.0024595203935232,0.0,0.0,0.475302316048371,0.001024800163968,0.0,0.0147571223611396,0.0325886452141832,0.0,0.0,0.0,0.0014347202295552,0.0002049600327936,0.0,0.0002049600327936,0.0,0.0,0.0137323221971716,0.0,0.0,0.0,0.001024800163968,0.0,0.0,0.0092232014757122,0.0,0.0,0.0008198401311744,0.0014347202295552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002434274586173,0.0,0.0007302823758519,0.0001217137293086,0.0,0.0,0.0,0.0,0.0002434274586173,0.0669425511197663,0.0,0.0,0.0,0.0,0.0001217137293086,0.0,0.0023125608568646,0.167112950340798,0.0,0.0,0.0,0.0026777020447906,0.0019474196689386,0.0,0.0,0.0,0.0038948393378773,0.0234907497565725,0.0,0.0,0.0126582278481013,0.0027994157740993,0.0,0.0317672833495618,0.535418695228822,0.0,0.0,0.0806962025316456,0.0378529698149951,0.0,0.0,0.0,0.0002434274586173,0.0,0.0,0.0,0.0,0.0012171372930866,0.0217867575462512,0.0,0.0,0.0017039922103213,0.0007302823758519,0.0,0.0002434274586173,0.0017039922103213,0.0,0.0,0.0012171372930866,0.0001217137293086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113696,0.0,0.0,0.0019920318725099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0956175298804781,0.0009960159362549,0.0,0.0,0.0,0.0,0.0,0.0009960159362549,0.122509960159363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049800796812749,0.120517928286853,0.0,0.0,0.0149402390438247,0.0049800796812749,0.0,0.0169322709163347,0.417330677290837,0.0,0.0,0.0717131474103586,0.0199203187250996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009960159362549,0.0946215139442231,0.0019920318725099,0.0,0.0059760956175298,0.0019920318725099,0.0,0.0,0.0009960159362549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092165898617511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119815668202765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253456221198157,0.0,0.0,0.0,0.0,0.0,0.032258064516129,0.552995391705069,0.0,0.0,0.0046082949308755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0230414746543779,0.0,0.0,0.0,0.0,0.0,0.0,0.0046082949308755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109540636042403,0.0,0.0,0.0,0.0035335689045936,0.0070671378091872,0.0,0.0035335689045936,0.180212014134276,0.0,0.0,0.0,0.0106007067137809,0.0141342756183746,0.0,0.0,0.0,0.0141342756183746,0.049469964664311,0.0,0.0,0.0530035335689046,0.0141342756183746,0.0,0.0035335689045936,0.148409893992933,0.0,0.0,0.296819787985866,0.049469964664311,0.0,0.0,0.0,0.0070671378091872,0.0,0.0,0.0,0.0,0.0106007067137809,0.0247349823321555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113736,0.0,0.0,0.0003536067892503,0.0,0.0,0.0,0.0,0.0,0.0003536067892503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576379066478076,0.0063649222065063,0.0003536067892503,0.0,0.0,0.0,0.0,0.001060820367751,0.393564356435644,0.132956152758133,0.010961810466761,0.0,0.0,0.0,0.0,0.0,0.0,0.0038896746817538,0.0551626591230552,0.0,0.0,0.0,0.0003536067892503,0.0,0.0307637906647808,0.266265912305516,0.0017680339462517,0.0,0.0074257425742574,0.0017680339462517,0.0,0.0,0.0003536067892503,0.001060820367751,0.0,0.0,0.0,0.0,0.0003536067892503,0.0243988684582744,0.0007072135785007,0.0,0.0,0.0,0.0,0.0,0.0021216407355021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113707,0.0,0.0,0.0003033980582524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001516990291262,0.407008495145631,0.0006067961165048,0.0,0.0,0.0,0.0003033980582524,0.0001516990291262,0.0001516990291262,0.423240291262136,0.0,0.0,0.0,0.0006067961165048,0.0013652912621359,0.0,0.0,0.0004550970873786,0.0001516990291262,0.0236650485436893,0.0,0.0,0.0006067961165048,0.0016686893203883,0.0001516990291262,0.0121359223300971,0.0999696601941748,0.0,0.0,0.0074332524271844,0.0128944174757282,0.0,0.0,0.0,0.0003033980582524,0.0,0.0,0.0,0.0001516990291262,0.0003033980582524,0.002882281553398,0.0,0.0,0.0,0.0,0.0006067961165048,0.0,0.0027305825242718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113771,0.0,0.0003625815808556,0.0018129079042784,0.0,0.0,0.0,0.0,0.0003625815808556,0.0021754894851341,0.0,0.0,0.0,0.0003625815808556,0.0,0.0,0.0,0.0,0.0416968817984046,0.001087744742567,0.0,0.0,0.0,0.0,0.0,0.0079767947788252,0.383248730964467,0.0449601160261059,0.001087744742567,0.0,0.0007251631617113,0.0,0.0,0.0,0.0,0.0061638868745467,0.0398839738941262,0.0003625815808556,0.0,0.0,0.0003625815808556,0.0,0.108774474256708,0.295866569978245,0.0,0.0,0.0174039158810732,0.001087744742567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043509789702683,0.0355329949238579,0.0,0.0,0.0003625815808556,0.0007251631617113,0.0,0.0003625815808556,0.0029006526468455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113790,0.0,0.0,0.0002858776443682,0.0,0.0,0.0,0.0,0.0,0.0025728987993138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207261292166953,0.0037164093767867,0.0,0.0,0.0,0.0,0.0,0.0065751858204688,0.392224128073185,0.0254431103487707,0.0,0.0,0.0028587764436821,0.0002858776443682,0.0,0.0,0.0,0.0034305317324185,0.0457404230989137,0.0,0.0,0.0008576329331046,0.0,0.0,0.0317324185248714,0.224128073184677,0.001429388221841,0.0,0.028587764436821,0.0022870211549456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011435105774728,0.010863350485992,0.0011435105774728,0.0,0.0017152658662092,0.0,0.0,0.0002858776443682,0.005431675242996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
