"","STATION_NUMBER","DATE","VALUE","SOURCE","DRAINAGE_AREA"
"96","06172200",1958-01-04,0,"USGS",NA
"97","06172200",1958-01-05,0,"USGS",NA
"98","06172200",1958-01-06,0,"USGS",NA
"99","06172200",1958-01-07,0,"USGS",NA
"100","06172200",1958-01-08,0,"USGS",NA
"101","06172200",1958-01-09,0,"USGS",NA
"102","06172200",1958-01-10,0,"USGS",NA
"103","06172200",1958-01-11,0,"USGS",NA
"104","06172200",1958-01-12,0,"USGS",NA
"105","06172200",1958-01-13,0,"USGS",NA
"106","06172200",1958-01-14,0,"USGS",NA
"107","06172200",1958-01-15,0,"USGS",NA
"108","06172200",1958-01-16,0,"USGS",NA
"109","06172200",1958-01-17,0,"USGS",NA
"110","06172200",1958-01-18,0,"USGS",NA
"111","06172200",1958-01-19,0,"USGS",NA
"112","06172200",1958-01-20,0,"USGS",NA
"113","06172200",1958-01-21,0,"USGS",NA
"114","06172200",1958-01-22,0,"USGS",NA
"115","06172200",1958-01-23,0,"USGS",NA
"116","06172200",1958-01-24,0,"USGS",NA
"117","06172200",1958-01-25,0,"USGS",NA
"118","06172200",1958-01-26,0,"USGS",NA
"119","06172200",1958-01-27,0,"USGS",NA
"120","06172200",1958-01-28,0,"USGS",NA
"121","06172200",1958-01-29,0,"USGS",NA
"122","06172200",1958-01-30,0,"USGS",NA
"123","06172200",1958-01-31,0,"USGS",NA
"124","06172200",1958-02-01,0,"USGS",NA
"125","06172200",1958-02-02,0,"USGS",NA
"126","06172200",1958-02-03,0,"USGS",NA
"127","06172200",1958-02-04,0,"USGS",NA
"128","06172200",1958-02-05,0,"USGS",NA
"129","06172200",1958-02-06,0,"USGS",NA
"130","06172200",1958-02-07,0,"USGS",NA
"131","06172200",1958-02-08,0,"USGS",NA
"132","06172200",1958-02-09,0,"USGS",NA
"133","06172200",1958-02-10,0,"USGS",NA
"134","06172200",1958-02-11,0,"USGS",NA
"135","06172200",1958-02-12,0,"USGS",NA
"136","06172200",1958-02-13,0,"USGS",NA
"137","06172200",1958-02-14,0,"USGS",NA
"138","06172200",1958-02-15,0,"USGS",NA
"139","06172200",1958-02-16,0,"USGS",NA
"140","06172200",1958-02-17,0,"USGS",NA
"141","06172200",1958-02-18,0,"USGS",NA
"142","06172200",1958-02-19,0,"USGS",NA
"143","06172200",1958-02-20,0,"USGS",NA
"144","06172200",1958-02-21,0,"USGS",NA
"145","06172200",1958-02-22,0,"USGS",NA
"146","06172200",1958-02-23,0,"USGS",NA
"147","06172200",1958-02-24,0,"USGS",NA
"148","06172200",1958-02-25,0,"USGS",NA
"149","06172200",1958-02-26,0,"USGS",NA
"150","06172200",1958-02-27,0,"USGS",NA
"151","06172200",1958-02-28,0,"USGS",NA
"152","06172200",1958-03-01,0,"USGS",NA
"153","06172200",1958-03-02,0,"USGS",NA
"154","06172200",1958-03-03,0,"USGS",NA
"155","06172200",1958-03-04,0,"USGS",NA
"156","06172200",1958-03-05,0,"USGS",NA
"157","06172200",1958-03-06,0,"USGS",NA
"158","06172200",1958-03-07,0,"USGS",NA
"159","06172200",1958-03-08,0,"USGS",NA
"160","06172200",1958-03-09,0,"USGS",NA
"161","06172200",1958-03-10,0,"USGS",NA
"162","06172200",1958-03-11,0,"USGS",NA
"163","06172200",1958-03-12,0,"USGS",NA
"164","06172200",1958-03-13,0,"USGS",NA
"165","06172200",1958-03-14,0,"USGS",NA
"166","06172200",1958-03-15,0,"USGS",NA
"167","06172200",1958-03-16,0,"USGS",NA
"168","06172200",1958-03-17,0,"USGS",NA
"169","06172200",1958-03-18,0,"USGS",NA
"170","06172200",1958-03-19,0,"USGS",NA
"171","06172200",1958-03-20,0,"USGS",NA
"172","06172200",1958-03-21,0,"USGS",NA
"173","06172200",1958-03-22,0,"USGS",NA
"174","06172200",1958-03-23,0,"USGS",NA
"175","06172200",1958-03-24,0,"USGS",NA
"176","06172200",1958-03-25,0,"USGS",NA
"177","06172200",1958-03-26,6.3,"USGS",NA
"178","06172200",1958-03-27,19,"USGS",NA
"179","06172200",1958-03-28,20,"USGS",NA
"180","06172200",1958-03-29,99,"USGS",NA
"181","06172200",1958-03-30,74,"USGS",NA
"182","06172200",1958-03-31,37,"USGS",NA
"183","06172200",1958-04-01,12,"USGS",NA
"184","06172200",1958-04-02,3.3,"USGS",NA
"185","06172200",1958-04-03,0.3,"USGS",NA
"186","06172200",1958-04-04,0,"USGS",NA
"187","06172200",1958-04-05,0,"USGS",NA
"188","06172200",1958-04-06,0,"USGS",NA
"189","06172200",1958-04-07,0,"USGS",NA
"190","06172200",1958-04-08,0,"USGS",NA
"191","06172200",1958-04-09,0,"USGS",NA
"192","06172200",1958-04-10,0,"USGS",NA
"193","06172200",1958-04-11,0,"USGS",NA
"194","06172200",1958-04-12,0,"USGS",NA
"195","06172200",1958-04-13,0,"USGS",NA
"196","06172200",1958-04-14,0,"USGS",NA
"197","06172200",1958-04-15,0,"USGS",NA
"198","06172200",1958-04-16,0,"USGS",NA
"199","06172200",1958-04-17,0,"USGS",NA
"200","06172200",1958-04-18,0,"USGS",NA
"201","06172200",1958-04-19,0,"USGS",NA
"202","06172200",1958-04-20,0,"USGS",NA
"203","06172200",1958-04-21,0,"USGS",NA
"204","06172200",1958-04-22,0,"USGS",NA
"205","06172200",1958-04-23,0,"USGS",NA
"206","06172200",1958-04-24,0,"USGS",NA
"207","06172200",1958-04-25,0,"USGS",NA
"208","06172200",1958-04-26,0,"USGS",NA
"209","06172200",1958-04-27,0,"USGS",NA
"210","06172200",1958-04-28,0,"USGS",NA
"211","06172200",1958-04-29,0,"USGS",NA
"212","06172200",1958-04-30,0,"USGS",NA
"213","06172200",1958-05-01,0,"USGS",NA
"214","06172200",1958-05-02,0,"USGS",NA
"215","06172200",1958-05-03,0,"USGS",NA
"216","06172200",1958-05-04,0,"USGS",NA
"217","06172200",1958-05-05,0,"USGS",NA
"218","06172200",1958-05-06,0,"USGS",NA
"219","06172200",1958-05-07,0,"USGS",NA
"220","06172200",1958-05-08,0,"USGS",NA
"221","06172200",1958-05-09,0,"USGS",NA
"222","06172200",1958-05-10,0,"USGS",NA
"223","06172200",1958-05-11,0,"USGS",NA
"224","06172200",1958-05-12,0,"USGS",NA
"225","06172200",1958-05-13,0,"USGS",NA
"226","06172200",1958-05-14,0,"USGS",NA
"227","06172200",1958-05-15,0,"USGS",NA
"228","06172200",1958-05-16,0,"USGS",NA
"229","06172200",1958-05-17,0,"USGS",NA
"230","06172200",1958-05-18,0,"USGS",NA
"231","06172200",1958-05-19,0,"USGS",NA
"232","06172200",1958-05-20,0,"USGS",NA
"233","06172200",1958-05-21,0,"USGS",NA
"234","06172200",1958-05-22,0,"USGS",NA
"235","06172200",1958-05-23,0,"USGS",NA
"236","06172200",1958-05-24,0,"USGS",NA
"237","06172200",1958-05-25,0,"USGS",NA
"238","06172200",1958-05-26,0,"USGS",NA
"239","06172200",1958-05-27,0,"USGS",NA
"240","06172200",1958-05-28,0,"USGS",NA
"241","06172200",1958-05-29,0,"USGS",NA
"242","06172200",1958-05-30,0,"USGS",NA
"243","06172200",1958-05-31,0,"USGS",NA
"244","06172200",1958-06-01,0,"USGS",NA
"245","06172200",1958-06-02,0,"USGS",NA
"246","06172200",1958-06-03,0,"USGS",NA
"247","06172200",1958-06-04,0,"USGS",NA
"248","06172200",1958-06-05,0,"USGS",NA
"249","06172200",1958-06-06,0,"USGS",NA
"250","06172200",1958-06-07,0,"USGS",NA
"251","06172200",1958-06-08,0,"USGS",NA
"252","06172200",1958-06-09,0,"USGS",NA
"253","06172200",1958-06-10,0,"USGS",NA
"254","06172200",1958-06-11,0,"USGS",NA
"255","06172200",1958-06-12,0,"USGS",NA
"256","06172200",1958-06-13,0,"USGS",NA
"257","06172200",1958-06-14,0,"USGS",NA
"258","06172200",1958-06-15,0,"USGS",NA
"259","06172200",1958-06-16,0,"USGS",NA
"260","06172200",1958-06-17,0,"USGS",NA
"261","06172200",1958-06-18,0,"USGS",NA
"262","06172200",1958-06-19,0,"USGS",NA
"263","06172200",1958-06-20,0,"USGS",NA
"264","06172200",1958-06-21,0,"USGS",NA
"265","06172200",1958-06-22,0,"USGS",NA
"266","06172200",1958-06-23,0,"USGS",NA
"267","06172200",1958-06-24,0,"USGS",NA
"268","06172200",1958-06-25,0,"USGS",NA
"269","06172200",1958-06-26,0,"USGS",NA
"270","06172200",1958-06-27,0,"USGS",NA
"271","06172200",1958-06-28,0,"USGS",NA
"272","06172200",1958-06-29,0,"USGS",NA
"273","06172200",1958-06-30,0,"USGS",NA
"274","06172200",1958-07-01,0,"USGS",NA
"275","06172200",1958-07-02,0,"USGS",NA
"276","06172200",1958-07-03,0,"USGS",NA
"277","06172200",1958-07-04,0,"USGS",NA
"278","06172200",1958-07-05,0,"USGS",NA
"279","06172200",1958-07-06,0,"USGS",NA
"280","06172200",1958-07-07,0,"USGS",NA
"281","06172200",1958-07-08,0,"USGS",NA
"282","06172200",1958-07-09,0,"USGS",NA
"283","06172200",1958-07-10,0,"USGS",NA
"284","06172200",1958-07-11,0,"USGS",NA
"285","06172200",1958-07-12,0,"USGS",NA
"286","06172200",1958-07-13,0,"USGS",NA
"287","06172200",1958-07-14,0,"USGS",NA
"288","06172200",1958-07-15,0,"USGS",NA
"289","06172200",1958-07-16,0,"USGS",NA
"290","06172200",1958-07-17,0,"USGS",NA
"291","06172200",1958-07-18,0,"USGS",NA
"292","06172200",1958-07-19,0,"USGS",NA
"293","06172200",1958-07-20,0,"USGS",NA
"294","06172200",1958-07-21,0,"USGS",NA
"295","06172200",1958-07-22,0,"USGS",NA
"296","06172200",1958-07-23,0,"USGS",NA
"297","06172200",1958-07-24,0,"USGS",NA
"298","06172200",1958-07-25,0,"USGS",NA
"299","06172200",1958-07-26,0,"USGS",NA
"300","06172200",1958-07-27,0,"USGS",NA
"301","06172200",1958-07-28,0,"USGS",NA
"302","06172200",1958-07-29,0,"USGS",NA
"303","06172200",1958-07-30,0,"USGS",NA
"304","06172200",1958-07-31,0,"USGS",NA
"305","06172200",1958-08-01,0,"USGS",NA
"306","06172200",1958-08-02,0,"USGS",NA
"307","06172200",1958-08-03,0,"USGS",NA
"308","06172200",1958-08-04,0,"USGS",NA
"309","06172200",1958-08-05,0,"USGS",NA
"310","06172200",1958-08-06,0,"USGS",NA
"311","06172200",1958-08-07,0,"USGS",NA
"312","06172200",1958-08-08,0,"USGS",NA
"313","06172200",1958-08-09,0,"USGS",NA
"314","06172200",1958-08-10,0,"USGS",NA
"315","06172200",1958-08-11,0,"USGS",NA
"316","06172200",1958-08-12,0,"USGS",NA
"317","06172200",1958-08-13,0,"USGS",NA
"318","06172200",1958-08-14,0,"USGS",NA
"319","06172200",1958-08-15,0,"USGS",NA
"320","06172200",1958-08-16,0,"USGS",NA
"321","06172200",1958-08-17,0,"USGS",NA
"322","06172200",1958-08-18,0,"USGS",NA
"323","06172200",1958-08-19,0,"USGS",NA
"324","06172200",1958-08-20,0,"USGS",NA
"325","06172200",1958-08-21,0,"USGS",NA
"326","06172200",1958-08-22,0,"USGS",NA
"327","06172200",1958-08-23,0,"USGS",NA
"328","06172200",1958-08-24,0,"USGS",NA
"329","06172200",1958-08-25,0,"USGS",NA
"330","06172200",1958-08-26,0,"USGS",NA
"331","06172200",1958-08-27,0,"USGS",NA
"332","06172200",1958-08-28,0,"USGS",NA
"333","06172200",1958-08-29,0,"USGS",NA
"334","06172200",1958-08-30,0,"USGS",NA
"335","06172200",1958-08-31,0,"USGS",NA
"336","06172200",1958-09-01,0,"USGS",NA
"337","06172200",1958-09-02,0,"USGS",NA
"338","06172200",1958-09-03,0,"USGS",NA
"339","06172200",1958-09-04,0,"USGS",NA
"340","06172200",1958-09-05,0,"USGS",NA
"341","06172200",1958-09-06,0,"USGS",NA
"342","06172200",1958-09-07,0,"USGS",NA
"343","06172200",1958-09-08,0,"USGS",NA
"344","06172200",1958-09-09,0,"USGS",NA
"345","06172200",1958-09-10,0,"USGS",NA
"346","06172200",1958-09-11,0,"USGS",NA
"347","06172200",1958-09-12,0,"USGS",NA
"348","06172200",1958-09-13,0,"USGS",NA
"349","06172200",1958-09-14,0,"USGS",NA
"350","06172200",1958-09-15,0,"USGS",NA
"351","06172200",1958-09-16,0,"USGS",NA
"352","06172200",1958-09-17,0,"USGS",NA
"353","06172200",1958-09-18,0,"USGS",NA
"354","06172200",1958-09-19,0,"USGS",NA
"355","06172200",1958-09-20,0,"USGS",NA
"356","06172200",1958-09-21,0,"USGS",NA
"357","06172200",1958-09-22,0,"USGS",NA
"358","06172200",1958-09-23,0,"USGS",NA
"359","06172200",1958-09-24,0,"USGS",NA
"360","06172200",1958-09-25,0,"USGS",NA
"361","06172200",1958-09-26,0,"USGS",NA
"362","06172200",1958-09-27,0,"USGS",NA
"363","06172200",1958-09-28,0,"USGS",NA
"364","06172200",1958-09-29,0,"USGS",NA
"365","06172200",1958-09-30,0,"USGS",NA
"366","06172200",1958-10-01,0,"USGS",NA
"367","06172200",1958-10-02,0,"USGS",NA
"368","06172200",1958-10-03,0,"USGS",NA
"369","06172200",1958-10-04,0,"USGS",NA
"370","06172200",1958-10-05,0,"USGS",NA
"371","06172200",1958-10-06,0,"USGS",NA
"372","06172200",1958-10-07,0,"USGS",NA
"373","06172200",1958-10-08,0,"USGS",NA
"374","06172200",1958-10-09,0,"USGS",NA
"375","06172200",1958-10-10,0,"USGS",NA
"376","06172200",1958-10-11,0,"USGS",NA
"377","06172200",1958-10-12,0,"USGS",NA
"378","06172200",1958-10-13,0,"USGS",NA
"379","06172200",1958-10-14,0,"USGS",NA
"380","06172200",1958-10-15,0,"USGS",NA
"381","06172200",1958-10-16,0,"USGS",NA
"382","06172200",1958-10-17,0,"USGS",NA
"383","06172200",1958-10-18,0,"USGS",NA
"384","06172200",1958-10-19,0,"USGS",NA
"385","06172200",1958-10-20,0,"USGS",NA
"386","06172200",1958-10-21,0,"USGS",NA
"387","06172200",1958-10-22,0,"USGS",NA
"388","06172200",1958-10-23,0,"USGS",NA
"389","06172200",1958-10-24,0,"USGS",NA
"390","06172200",1958-10-25,0,"USGS",NA
"391","06172200",1958-10-26,0,"USGS",NA
"392","06172200",1958-10-27,0,"USGS",NA
"393","06172200",1958-10-28,0,"USGS",NA
"394","06172200",1958-10-29,0,"USGS",NA
"395","06172200",1958-10-30,0,"USGS",NA
"396","06172200",1958-10-31,0,"USGS",NA
"397","06172200",1958-11-01,0,"USGS",NA
"398","06172200",1958-11-02,0,"USGS",NA
"399","06172200",1958-11-03,0,"USGS",NA
"400","06172200",1958-11-04,0,"USGS",NA
"401","06172200",1958-11-05,0,"USGS",NA
"402","06172200",1958-11-06,0,"USGS",NA
"403","06172200",1958-11-07,0,"USGS",NA
"404","06172200",1958-11-08,0,"USGS",NA
"405","06172200",1958-11-09,0,"USGS",NA
"406","06172200",1958-11-10,0,"USGS",NA
"407","06172200",1958-11-11,0,"USGS",NA
"408","06172200",1958-11-12,0,"USGS",NA
"409","06172200",1958-11-13,0,"USGS",NA
"410","06172200",1958-11-14,0,"USGS",NA
"411","06172200",1958-11-15,0,"USGS",NA
"412","06172200",1958-11-16,0,"USGS",NA
"413","06172200",1958-11-17,0,"USGS",NA
"414","06172200",1958-11-18,0,"USGS",NA
"415","06172200",1958-11-19,0,"USGS",NA
"416","06172200",1958-11-20,0,"USGS",NA
"417","06172200",1958-11-21,0,"USGS",NA
"418","06172200",1958-11-22,0,"USGS",NA
"419","06172200",1958-11-23,0,"USGS",NA
"420","06172200",1958-11-24,0,"USGS",NA
"421","06172200",1958-11-25,0,"USGS",NA
"422","06172200",1958-11-26,0,"USGS",NA
"423","06172200",1958-11-27,0,"USGS",NA
"424","06172200",1958-11-28,0,"USGS",NA
"425","06172200",1958-11-29,0,"USGS",NA
"426","06172200",1958-11-30,0,"USGS",NA
"427","06172200",1958-12-01,0,"USGS",NA
"428","06172200",1958-12-02,0,"USGS",NA
"429","06172200",1958-12-03,0,"USGS",NA
"430","06172200",1958-12-04,0,"USGS",NA
"431","06172200",1958-12-05,0,"USGS",NA
"432","06172200",1958-12-06,0,"USGS",NA
"433","06172200",1958-12-07,0,"USGS",NA
"434","06172200",1958-12-08,0,"USGS",NA
"435","06172200",1958-12-09,0,"USGS",NA
"436","06172200",1958-12-10,0,"USGS",NA
"437","06172200",1958-12-11,0,"USGS",NA
"438","06172200",1958-12-12,0,"USGS",NA
"439","06172200",1958-12-13,0,"USGS",NA
"440","06172200",1958-12-14,0,"USGS",NA
"441","06172200",1958-12-15,0,"USGS",NA
"442","06172200",1958-12-16,0,"USGS",NA
"443","06172200",1958-12-17,0,"USGS",NA
"444","06172200",1958-12-18,0,"USGS",NA
"445","06172200",1958-12-19,0,"USGS",NA
"446","06172200",1958-12-20,0,"USGS",NA
"447","06172200",1958-12-21,0,"USGS",NA
"448","06172200",1958-12-22,0,"USGS",NA
"449","06172200",1958-12-23,0,"USGS",NA
"450","06172200",1958-12-24,0,"USGS",NA
"451","06172200",1958-12-25,0,"USGS",NA
"452","06172200",1958-12-26,0,"USGS",NA
"453","06172200",1958-12-27,0,"USGS",NA
"454","06172200",1958-12-28,0,"USGS",NA
"455","06172200",1958-12-29,0,"USGS",NA
"456","06172200",1958-12-30,0,"USGS",NA
"457","06172200",1958-12-31,0,"USGS",NA
"458","06172200",1959-01-01,0,"USGS",NA
"459","06172200",1959-01-02,0,"USGS",NA
"460","06172200",1959-01-03,0,"USGS",NA
"461","06172200",1959-01-04,0,"USGS",NA
"462","06172200",1959-01-05,0,"USGS",NA
"463","06172200",1959-01-06,0,"USGS",NA
"464","06172200",1959-01-07,0,"USGS",NA
"465","06172200",1959-01-08,0,"USGS",NA
"466","06172200",1959-01-09,0,"USGS",NA
"467","06172200",1959-01-10,0,"USGS",NA
"468","06172200",1959-01-11,0,"USGS",NA
"469","06172200",1959-01-12,0,"USGS",NA
"470","06172200",1959-01-13,0,"USGS",NA
"471","06172200",1959-01-14,0,"USGS",NA
"472","06172200",1959-01-15,0,"USGS",NA
"473","06172200",1959-01-16,0,"USGS",NA
"474","06172200",1959-01-17,0,"USGS",NA
"475","06172200",1959-01-18,0,"USGS",NA
"476","06172200",1959-01-19,0,"USGS",NA
"477","06172200",1959-01-20,0,"USGS",NA
"478","06172200",1959-01-21,0,"USGS",NA
"479","06172200",1959-01-22,0,"USGS",NA
"480","06172200",1959-01-23,0,"USGS",NA
"481","06172200",1959-01-24,0,"USGS",NA
"482","06172200",1959-01-25,0,"USGS",NA
"483","06172200",1959-01-26,0,"USGS",NA
"484","06172200",1959-01-27,0,"USGS",NA
"485","06172200",1959-01-28,0,"USGS",NA
"486","06172200",1959-01-29,0,"USGS",NA
"487","06172200",1959-01-30,0,"USGS",NA
"488","06172200",1959-01-31,0,"USGS",NA
"489","06172200",1959-02-01,0,"USGS",NA
"490","06172200",1959-02-02,0,"USGS",NA
"491","06172200",1959-02-03,0,"USGS",NA
"492","06172200",1959-02-04,0,"USGS",NA
"493","06172200",1959-02-05,0,"USGS",NA
"494","06172200",1959-02-06,0,"USGS",NA
"495","06172200",1959-02-07,0,"USGS",NA
"496","06172200",1959-02-08,0,"USGS",NA
"497","06172200",1959-02-09,0,"USGS",NA
"498","06172200",1959-02-10,0,"USGS",NA
"499","06172200",1959-02-11,0,"USGS",NA
"500","06172200",1959-02-12,0,"USGS",NA
"501","06172200",1959-02-13,0,"USGS",NA
"502","06172200",1959-02-14,0,"USGS",NA
"503","06172200",1959-02-15,0,"USGS",NA
"504","06172200",1959-02-16,0,"USGS",NA
"505","06172200",1959-02-17,0,"USGS",NA
"506","06172200",1959-02-18,0,"USGS",NA
"507","06172200",1959-02-19,0,"USGS",NA
"508","06172200",1959-02-20,0,"USGS",NA
"509","06172200",1959-02-21,0,"USGS",NA
"510","06172200",1959-02-22,0,"USGS",NA
"511","06172200",1959-02-23,0,"USGS",NA
"512","06172200",1959-02-24,0,"USGS",NA
"513","06172200",1959-02-25,0,"USGS",NA
"514","06172200",1959-02-26,0,"USGS",NA
"515","06172200",1959-02-27,0,"USGS",NA
"516","06172200",1959-02-28,0,"USGS",NA
"517","06172200",1959-03-01,0,"USGS",NA
"518","06172200",1959-03-02,0,"USGS",NA
"519","06172200",1959-03-03,0,"USGS",NA
"520","06172200",1959-03-04,0,"USGS",NA
"521","06172200",1959-03-05,0,"USGS",NA
"522","06172200",1959-03-06,0,"USGS",NA
"523","06172200",1959-03-07,0,"USGS",NA
"524","06172200",1959-03-08,0,"USGS",NA
"525","06172200",1959-03-09,0,"USGS",NA
"526","06172200",1959-03-10,0,"USGS",NA
"527","06172200",1959-03-11,0,"USGS",NA
"528","06172200",1959-03-12,0,"USGS",NA
"529","06172200",1959-03-13,0,"USGS",NA
"530","06172200",1959-03-14,0,"USGS",NA
"531","06172200",1959-03-15,0,"USGS",NA
"532","06172200",1959-03-16,0,"USGS",NA
"533","06172200",1959-03-17,0,"USGS",NA
"534","06172200",1959-03-18,0,"USGS",NA
"535","06172200",1959-03-19,0,"USGS",NA
"536","06172200",1959-03-20,0,"USGS",NA
"537","06172200",1959-03-21,0,"USGS",NA
"538","06172200",1959-03-22,18,"USGS",NA
"539","06172200",1959-03-23,4.4,"USGS",NA
"540","06172200",1959-03-24,5.6,"USGS",NA
"541","06172200",1959-03-25,7.6,"USGS",NA
"542","06172200",1959-03-26,11,"USGS",NA
"543","06172200",1959-03-27,31,"USGS",NA
"544","06172200",1959-03-28,89,"USGS",NA
"545","06172200",1959-03-29,90,"USGS",NA
"546","06172200",1959-03-30,85,"USGS",NA
"547","06172200",1959-03-31,95,"USGS",NA
"548","06172200",1959-04-01,131,"USGS",NA
"549","06172200",1959-04-02,173,"USGS",NA
"550","06172200",1959-04-03,53,"USGS",NA
"551","06172200",1959-04-04,43,"USGS",NA
"552","06172200",1959-04-05,35,"USGS",NA
"553","06172200",1959-04-06,19,"USGS",NA
"554","06172200",1959-04-07,16,"USGS",NA
"555","06172200",1959-04-08,7,"USGS",NA
"556","06172200",1959-04-09,2.2,"USGS",NA
"557","06172200",1959-04-10,1,"USGS",NA
"558","06172200",1959-04-11,0.1,"USGS",NA
"559","06172200",1959-04-12,0,"USGS",NA
"560","06172200",1959-04-13,0,"USGS",NA
"561","06172200",1959-04-14,0,"USGS",NA
"562","06172200",1959-04-15,0,"USGS",NA
"563","06172200",1959-04-16,0,"USGS",NA
"564","06172200",1959-04-17,0,"USGS",NA
"565","06172200",1959-04-18,0,"USGS",NA
"566","06172200",1959-04-19,0,"USGS",NA
"567","06172200",1959-04-20,0,"USGS",NA
"568","06172200",1959-04-21,0,"USGS",NA
"569","06172200",1959-04-22,0,"USGS",NA
"570","06172200",1959-04-23,0,"USGS",NA
"571","06172200",1959-04-24,0,"USGS",NA
"572","06172200",1959-04-25,0,"USGS",NA
"573","06172200",1959-04-26,0,"USGS",NA
"574","06172200",1959-04-27,0,"USGS",NA
"575","06172200",1959-04-28,0,"USGS",NA
"576","06172200",1959-04-29,0,"USGS",NA
"577","06172200",1959-04-30,0,"USGS",NA
"578","06172200",1959-05-01,0,"USGS",NA
"579","06172200",1959-05-02,0,"USGS",NA
