hru_nhm,majority,minority,frac_1,frac_5,frac_6,frac_8,frac_10,frac_11,frac_12,frac_14,frac_15,frac_16,frac_17,frac_18,frac_19
113736,10,6,0.000404966936912388,9.78029856923968e-05,4.44559045718051e-05,0.0729617923498154,0.533933162689209,0,0,0.0627364739775658,0.308524191379547,0.000755602377466857,0.0192345082759857,0.00130700354930013,0
113707,10,5,0.000304391840472817,2.28293883992592e-05,0,0.40656977891922,0.427079647779465,0,0,0.0266845487058163,0.129882097244263,5.32685735379346e-05,0.00635564513504505,0.00304772332310677,0
113771,10,16,0.00236686156131327,0.0015416854294017,0.000418752431869507,0.0419633500277996,0.444962829351425,0,0,0.0518309436738491,0.423102200031281,0.00015475632972084,0.0302071440964937,0.00345151056535542,0
113790,10,16,0.000532838748767972,0.00196697912178934,0,0.213873744010925,0.434340745210648,0,0,0.0462910458445549,0.287762880325317,0.000145707701449282,0.0098727885633707,0.00521324202418327,0
113813,10,6,0.000947471125982702,0.00171982718165964,6.91584718879312e-05,0.155876770615578,0.40885129570961,0,0,0.124606445431709,0.260558575391769,0.0071164071559906,0.0183949954807758,0.0218591075390577,0
113816,15,8,0,0,0,0.0302988048642874,0.0858086720108986,0,0,0.176934197545052,0.505160331726074,0,0.0492657162249088,0.152532309293747,0
113824,10,18,0.00847297254949808,0,0,0.27391105890274,0.409704715013504,0,0,0.045842956751585,0.230741202831268,0.0110870050266385,0.0191341955214739,0.00110589514952153,0
113866,15,1,0.000102582103863824,0.000471877690870315,0,0.0397638753056526,0.353036761283875,0,0,0.075176827609539,0.48939436674118,0.0016481737839058,0.0254475045949221,0.0149580119177699,0
113874,10,16,0,0,0,0.0649039968848228,0.598457813262939,0,0,0.0489480011165142,0.277386039495468,0.000330737791955471,0.00299142533913255,0.00698201451450586,0
113899,10,18,0,0,0,0.0475909896194935,0.514740347862244,0,0,0.0273837838321924,0.376735270023346,0,0.0241902265697718,0.00935938861221075,0
113897,18,10,0,0,0,0.339261114597321,0.293612420558929,0,0,0,0,0,0,0.367126494646072,0
113934,10,1,3.73732291336637e-05,0,0,0.310497373342514,0.553339779376984,0,0,0.0366919673979282,0.0849741771817207,0.000493326573632658,0.00416343426331878,0.00980257615447044,0
113916,8,14,0,0,0,0.499011367559433,0.442646622657776,0,0,0.00566500471904874,0,0,0.0190139450132847,0.0336630418896675,0
113905,10,17,0,0,0,0.425990223884583,0.536038458347321,0,0,0.012968092225492,0.0102258082479239,0,0.00544006424024701,0.00933739729225636,0
113859,10,16,0,0,0,0.147384986281395,0.548747658729553,0,0,0.0195295531302691,0.232042193412781,0.00370755605399609,0.041403878480196,0.00718417158350348,0
113844,10,1,8.47323753987439e-05,0,0,0.158483907580376,0.489598363637924,0,0,0.0306262671947479,0.300037056207657,0.000258433748967946,0.018337294459343,0.0025739623233676,0
113876,10,16,0,0,0,0.174166262149811,0.5791335105896,0,0,0.128304421901703,0.0839286744594574,0.000103536869573873,0.0169932749122381,0.0173702631145716,0
113938,10,16,9.14347983780317e-05,0,0,0.186991482973099,0.628854691982269,0,0,0.0290371142327785,0.142497688531876,5.02891380165238e-05,0.0117086684331298,0.000768695957958698,0
113879,14,8,0,0,0,0.0380810648202896,0.314853221178055,0,0,0.462326228618622,0,0,0,0.184739485383034,0
113890,10,16,0,0,0,0.147128045558929,0.664059460163116,0,0,0.115627482533455,0.0423210002481937,0.000219585024751723,0.0111534493044019,0.0194909628480673,0
113892,10,1,0.000299683684716001,0,0,0.149244487285614,0.587821125984192,0,0,0.121140286326408,0.122397795319557,0,0.0144681576639414,0.00462844781577587,0
113910,14,16,0,0,0,0.0991641283035278,0.333925604820251,0,0,0.345906615257263,0.201458901166916,0.000456417794339359,0.0141915064305067,0.00489684427157044,0
113924,10,5,0.00015172953135334,5.960803173366e-05,0,0.142349973320961,0.483722776174545,0,0,0.119246281683445,0.238542035222054,0.000576913880649954,0.0100458236411214,0.00530485343188047,0
114002,10,16,0.000207259072340094,0,0,0.200197383761406,0.707170903682709,0,0,0.0223578810691833,0.0603556111454964,0.000119749689474702,0.00271936762146652,0.0068717896938324,0
113952,10,16,0,0,0,0.176127180457115,0.362969160079956,0,0,0.0670272037386894,0.34879606962204,0.00126792560331523,0.034089308232069,0.00972313247621059,0
113928,15,8,0,0,0,5.31685545865912e-05,0.0778282582759857,0,0,0,0.874207079410553,0,0.0477440506219864,0.000167432255693711,0
114007,10,16,0,0,0,0.13635165989399,0.713960409164429,0,0,0.0185466799885035,0.118144065141678,0.000264229660388082,0.0121093550696969,0.000623581989202648,0
113948,10,16,0,0,0,0.157316952943802,0.492712110280991,0,0,0.0146227050572634,0.329144507646561,7.29803432477638e-05,0.00440782820805907,0.00172290380578488,0
113971,10,1,1.65337369253393e-05,0,0,0.118143133819103,0.512261629104614,0,0,0.0243379473686218,0.326482117176056,0.000904814805835485,0.0120224803686142,0.00583128165453672,0
113973,15,14,0,0,0,0.096489816904068,0.307940483093262,0,0,0.00814879406243563,0.549489915370941,0,0.0291554536670446,0.00877562910318375,0
113970,10,17,0,0,0,0.236104875802994,0.34535476565361,0,0,0.0489745587110519,0.301561713218689,0,0.0186945758759975,0.0493095330893993,0
113975,10,18,0,0,0,0.194172367453575,0.346474975347519,0,0,0.10845123976469,0.232466459274292,0,0.0665213391184807,0.0519135929644108,0
114394,15,1,1.99317382794106e-05,0,0,0.248576149344444,0.240282446146011,0,0,0.0107159130275249,0.478658348321915,0.000272405188297853,0.0190103407949209,0.00246445438824594,0
114428,10,6,0.000210486410651356,0.00383699196390808,4.8236470320262e-05,0.428725600242615,0.517524898052216,0,0,0.00743628060445189,0.033573143184185,0.0061252717860043,0.00112026429269463,0.00139885768294334,0
113994,10,16,0,0,0,0.281467527151108,0.342320680618286,0,0,0.0131503120064735,0.326485067605972,0.000892956450115889,0.0122116645798087,0.0234718061983585,0
113993,15,18,0,0,0,0.187560364603996,0.350689500570297,0,0,0.0336658246815205,0.403265088796616,0,0.0138205867260695,0.0109986122697592,0
113989,10,18,0.0058248108252883,0,0,0.228098124265671,0.463905274868011,0,0,0.0314754247665405,0.235154375433922,0,0.0307620745152235,0.0047798827290535,0
114020,10,16,0,0,0,0.166194915771484,0.309277236461639,0,0,0.045504417270422,0.269073873758316,0.000156499416334555,0.188202664256096,0.0215903837233782,0
114385,15,16,0,0,0,0.149633377790451,0.33180758357048,0,0,0.0369288809597492,0.443949282169342,0.000522922491654754,0.0237507782876492,0.0134071707725525,0
113639,15,16,0,0,0,0.0646536722779274,0.199706926941872,0,0,0.00603383686393499,0.701690316200256,6.32112423772924e-05,0.0194165334105492,0.00843551754951477,0
114390,15,16,0,0,0,0.0312438458204269,0.264355540275574,0,0,0.0150286694988608,0.615579962730408,0.00201256782747805,0.0175530947744846,0.0542262941598892,0
113741,15,6,0.00204841629602015,0.000840557040646672,4.23810270149261e-05,0.177604600787163,0.262195318937302,0,0,0.0482751987874508,0.490970134735107,0.000134206595248543,0.0171920247375965,0.000697148556355387,0
114032,15,14,0,0,0,0.0554607100784779,0.365800708532333,0,0,0.0104534588754177,0.514678061008453,0.0231756847351789,0.0191882215440273,0.011243149638176,0
114218,10,1,0.000107119463791605,0.000448029895778745,0.00170319946482778,0.0647027194499969,0.46913155913353,0,0,0.00158256234135479,0.270271092653275,0.179447755217552,0.00712422607466578,0.00548177491873503,0
113832,15,16,0,0,0,0.0507885441184044,0.240673735737801,0,0,0.112533368170261,0.570849657058716,0.000400296528823674,0.0171652417629957,0.00758912321180105,0
113884,10,1,6.32528826827183e-05,0,0,0.12342968583107,0.685505509376526,0,0,0.0357405692338943,0.14491306245327,0,0.00963942613452673,0.000708432286046445,0
113872,10,5,0.000105044484371319,0.000104447812191211,0,0.0734567493200302,0.809130609035492,0,0,0.00883729569613934,0.102039128541946,0.000196801076526754,0.00341654173098505,0.00271336128935218,0
113919,8,18,0.00018498269491829,0,0,0.580042898654938,0.409221291542053,0,0,0.00176024425309151,0.00239057838916779,0,0.00637901714071631,2.10265170608182e-05,0
114222,15,16,0,0.00347858387976885,0.0153041379526258,0.0571682453155518,0.247844949364662,0,0,0,0.577272236347198,7.3599869665486e-07,0.0989311337471008,0,0
114237,10,1,0.000171732914168388,0.0010922213550657,0.000177000358235091,0.036404725164175,0.699497759342194,0,0,0.000872403208632022,0.194780558347702,0.0319229625165462,0.0110138766467571,0.0240667313337326,0
114001,10,16,0,0,0,0.122385829687119,0.726440966129303,0,0,0.00747867533937097,0.136102929711342,0.000311683572363108,0.00555187044665217,0.00172802282031626,0
113966,10,1,0.000235828090808354,0,0,0.239785075187683,0.575176179409027,0,0,0.014806168153882,0.164908021688461,0,0.00372851802967489,0.001360222697258,0
113956,10,16,0.0158268138766289,0,0.00126042775809765,0.288462609052658,0.668764650821686,0,0,0.0102015575394034,0.0106451753526926,7.79646070441231e-05,0.00113546941429377,0.00362535403110087,0
114257,10,1,8.88607100932859e-05,0.00193622813094407,9.82144701993093e-05,0.0511184521019459,0.651053845882416,0,0,0.00134226446971297,0.164109840989113,0.11668623238802,0.00660025421530008,0.00696579646319151,0
114400,10,16,0,0,0,0.158778443932533,0.527597427368164,0,0,0.0523042492568493,0.230510264635086,5.25478681083769e-05,0.00563227524980903,0.0251247324049473,0
114397,15,18,0,0,0,0.189035683870316,0.214557364583015,0,0,0.0300602335482836,0.532122910022736,0.000875247467774898,0.0332244709134102,0.000124051002785563,0
113772,10,1,0.000226458651013672,0,0,0.188510328531265,0.635980129241943,0,0,0.0170485265552998,0.156320080161095,0,0.00154141464736313,0.000372990733012557,0
114267,15,6,0.00121806305833161,0.022347966209054,2.71542721748119e-05,0.0160793978720903,0.257083028554916,0,0,0.000577998056542128,0.615525245666504,0.0159677099436522,0.0300582591444254,0.0411151796579361,0
114282,10,5,0,0.000280427484540269,0,0.00302461092360318,0.616423010826111,0,0,0,0.329305797815323,0.0129751022905111,0.0164916291832924,0.0214994419366121,0
114396,15,1,6.50069559924304e-05,0,0,0.319670051336288,0.328556269407272,0,0,0.0055295042693615,0.333512187004089,0,0.00980667304247618,0.00286030606366694,0
114301,10,5,0.000439908704720438,8.79817453096621e-05,0.00011437626380939,0.00798590015619993,0.733954668045044,0,0,0.00167165312450379,0.171520322561264,0.0305141266435385,0.0112425833940506,0.042468473315239,0
